id,category,breed_name,origin,temperament,coat_care,ideal_weight_guide,key_strengths,potential_health_risks
bird-009,Birds,Sun Conure,"Northeastern South America (Venezuela, Brazil, Guyana).","Playful, affectionate, and very loud; needs significant social interaction.","Feather care: daily misting/showering to keep vivid plumage healthy, monitor for feather picking.",100-120 g (3.5-4.2 oz).,"Vibrant coloration, strong social bonding, playful and acrobatic behavior.","Feather picking from stress or boredom, psittacosis, beak malocclusion, vitamin A deficiency."
bird-010,Birds,Eclectus Parrot,"New Guinea, the Solomon Islands, and northeastern Australia.","Calm, gentle, and less prone to biting than many parrots; females can be more assertive than males.","Feather care: frequent misting/showering, high humidity preference; monitor for feather damaging behavior.",380-550 g (13-19 oz).,"Striking sexual dimorphism in color, calm demeanor, strong verbal mimicry ability.","Toe-tapping/wing-flipping syndrome, feather picking, sensitivity to dietary imbalance, obesity from high-fat diets."
bird-011,Birds,Quaker Parrot (Monk Parakeet),"Temperate and subtropical South America (Argentina, Brazil, Uruguay).","Intelligent, social, and talkative; can be territorial over its cage/nest area.","Feather care: regular misting/bathing, standard preening support.",100-140 g (3.5-5 oz).,"Strong talking ability, high intelligence, notable social/nest-building behavior, hardy constitution.","Fatty liver disease, feather picking, self-mutilation from stress, respiratory infections."
bird-012,Birds,Indian Ringneck Parakeet,"South Asia and sub-Saharan Africa, widely distributed native range.","Intelligent and capable of extensive vocabulary, though can be nippy during adolescence.",Feather care: daily misting or regular baths to maintain plumage sheen.,100-150 g (3.5-5.3 oz).,"Excellent talking ability, vivid coloration, long lifespan (25-30 years).","Psittacine beak and feather disease, obesity, feather plucking, respiratory infections."
bird-013,Birds,Zebra Finch,Central Australia and parts of Indonesia.,"Social and active, best kept in pairs or small flocks; not typically hand-tame.",Feather care: shallow bath access several times weekly; minimal direct handling needed.,10-15 g (0.35-0.5 oz).,"Low space requirement, minimal noise, easy breeding and flock behavior, low-cost care.","Air sac mites, scaly leg mites, egg binding in females, obesity from seed-heavy diets."
bird-014,Birds,Domestic Pigeon,"Descended from the wild rock dove, domesticated thousands of years ago across the Mediterranean and Middle East.","Calm, docile, and highly trainable for homing and show purposes.",Feather care: regular access to shallow bath water; preening is largely self-managed.,300-500 g (10.5-17.6 oz).,"Strong homing instinct, hardy and low-maintenance, long-standing history of trainability.","Canker (trichomoniasis), paramyxovirus, external parasites (lice/mites), respiratory infections."
bird-015,Birds,Pacific Parrotlet,Western Ecuador and Peru.,Bold and feisty despite small size; can be territorial but bonds strongly with owners.,"Feather care: light daily misting, shallow bath dish access.",28-34 g (1-1.2 oz).,"Compact size for small living spaces, big-parrot personality, strong one-on-one bonding.","Feather picking, obesity, egg binding in females, respiratory infections."
bird-016,Birds,Black-headed Caique,"Amazon basin of Brazil, Peru, Colombia, and Ecuador.","Extremely playful, high-energy, and clownish; needs ample physical and mental stimulation.",Feather care: frequent misting/showering to support activity level and skin health.,150-170 g (5.3-6 oz).,"Highly entertaining acrobatic behavior, strong bonding, distinctive playful personality.","Feather picking from insufficient stimulation, obesity, proventricular dilatation disease."
bird-017,Birds,Hyacinth Macaw,"Central and eastern South America, primarily Brazil.",Gentle and affectionate despite its large size; described as a 'gentle giant' among macaws.,"Feather care: daily misting/showering, requires strong beak conditioning via chewable enrichment.",1200-1700 g (42-60 oz).,"Largest flying parrot species, gentle temperament for its size, strong human bonding, striking cobalt plumage.","Proventricular dilatation disease, vitamin/mineral deficiencies (especially calcium), obesity, beak malocclusion."
bird-018,Birds,Green-cheeked Conure,"South America, including Bolivia, Paraguay, and Argentina.","Affectionate, playful, and generally quieter than other conure species.","Feather care: daily light misting, shallow bath access.",60-80 g (2.1-2.8 oz).,"Quieter vocalization relative to other parrots, compact size, strong one-on-one bonding.","Feather picking, psittacosis, beak malocclusion, obesity from seed-heavy diets."
rabbit-007,Rabbits,Mini Rex,"United States, developed in the 1980s from standard Rex rabbits for smaller size.","Calm, friendly, and easy to handle; popular as a pet and show breed.","Short, dense, velvet-like coat; gentle weekly brushing.",1.4-2 kg (3-4.5 lb).,"Compact plush-coated companion, calm temperament, manageable size for indoor housing.","Sore hocks, dental malocclusion, gastrointestinal stasis, ear mites."
rabbit-008,Rabbits,Dutch Rabbit,"Netherlands (despite the name, developed and standardized in England from Dutch imports).","Friendly, calm, and one of the most even-tempered rabbit breeds.","Short, flyback coat; weekly brushing, twice weekly during shedding.",1.6-2.5 kg (3.5-5.5 lb).,"Distinctive banded coat pattern, gentle temperament good for children, moderate size.","Dental malocclusion, gastrointestinal stasis, obesity, uterine cancer in unspayed females."
rabbit-009,Rabbits,Californian Rabbit,"United States (California), developed in the 1920s for meat and fur production.","Docile and calm, generally easy to handle.","Short, dense coat; weekly brushing.",3.6-4.75 kg (8-10.5 lb).,"Calm handling tolerance, sturdy build, good for both companion and show purposes.","Sore hocks, obesity, dental malocclusion, gastrointestinal stasis."
rabbit-010,Rabbits,American Rabbit,"United States, developed in the early 20th century, historically raised for fur and meat.","Gentle and calm, tends to be a quiet, easygoing breed.","Short, dense coat; weekly brushing.",4-4.5 kg (9-10 lb).,"Docile temperament, hardy constitution, distinctive solid blue or white coat.","Sore hocks, gastrointestinal stasis, dental malocclusion, obesity."
rabbit-011,Rabbits,Himalayan Rabbit,"Uncertain, likely Asia; one of the oldest recognized rabbit breeds.","Gentle, quiet, and docile; often considered one of the calmest breeds.","Short, fine coat; weekly brushing.",1.1-2 kg (2.5-4.5 lb).,"Very docile and easy to handle, distinctive color-point markings, small manageable size.","Dental malocclusion, gastrointestinal stasis, sore hocks, heat sensitivity."
rabbit-012,Rabbits,Harlequin Rabbit,"France, late 19th century, known for distinctive brindle/patchwork coat coloring.","Active, curious, and outgoing compared to some calmer breeds.","Short, dense coat; weekly brushing.",3-4 kg (6.5-9 lb).,"Striking multicolor pattern, energetic and engaging personality, moderate size.","Gastrointestinal stasis, dental malocclusion, sore hocks, obesity."
rabbit-013,Rabbits,Silver Fox Rabbit,"United States (Ohio), developed in the early 20th century, historically bred for fur.","Docile, calm, and known for enjoying being held more than many rabbit breeds.","Dense, standing coat with a silvered effect; brush weekly, more during molt.",4.5-5.5 kg (10-12 lb).,"Unusual upright fur texture, calm handleable temperament, good size for companionship.","Sore hocks, gastrointestinal stasis, dental malocclusion, obesity due to larger frame."
rabbit-014,Rabbits,Britannia Petite,"England, developed from the English Silver rabbit, one of the smallest domestic rabbit breeds.","Energetic, alert, and can be skittish; described as having a 'racy' active temperament.","Short, fine coat; weekly brushing.",0.9-1.1 kg (2-2.5 lb).,"Very small size, low feed cost, active energetic personality.","Dental malocclusion, gastrointestinal stasis, heart issues, fragility due to small size."
other-007,Others,Chinchilla,"Andes Mountains of South America (Chile, Peru, Bolivia, Argentina).","Curious, active, and skittish around loud noise; mostly nocturnal.",Extremely dense fur requiring regular dust baths (not water) to prevent matting and maintain skin health.,0.4-0.8 kg (14-28 oz).,"Ultra-soft dense coat, long lifespan (10-20 years), low-odor droppings, engaging nocturnal activity.","Dental malocclusion, gastrointestinal stasis, fur ring (penile fur entrapment in males), heatstroke."
other-008,Others,Fancy Rat,"Domesticated from the wild brown rat, with organized breeding beginning in 19th century England.","Intelligent, social, and affectionate; thrives with companionship of other rats.",Short coat requiring minimal grooming; rats self-groom frequently.,Males: 450-650 g (16-23 oz); Females: 250-350 g (9-12 oz).,"High intelligence and trainability, strong human bonding, low space and cost requirements.","Mammary tumors (especially in unspayed females), respiratory infections (mycoplasma), obesity."
other-009,Others,Gerbil,Arid regions of Mongolia and northern China.,"Curious, active, and social; best kept in same-sex pairs or small groups.",Short coat requiring minimal care; provide a sand bath for self-grooming.,60-130 g (2-4.5 oz).,"Low odor due to desert-adapted low water needs, active burrowing behavior, easy low-cost care.","Epileptic seizures (stress-triggered in some lines), tail degloving injuries, dental overgrowth, obesity."
other-010,Others,Degu,"Central Chile, native to matorral shrubland and mountainous terrain.","Highly social, diurnal, and vocal; needs group housing and extensive enrichment.","Short, dense coat; requires regular dust baths similar to chinchillas to maintain coat health.",170-300 g (6-10.5 oz).,"Diurnal schedule matching human activity, strong social intelligence, engaging vocal communication.","Diabetes (highly sugar-sensitive), dental malocclusion, cataracts, tail degloving injuries."
other-011,Others,Sugar Glider,"Australia, Indonesia, and Papua New Guinea, native to eucalyptus forests.","Social, nocturnal, and bonds closely with owners; distress-prone if kept solitary.","Soft fur requiring minimal grooming; self-grooming is typical, occasional gentle brushing.",100-160 g (3.5-5.6 oz).,"Unique gliding ability, strong social bonding (pouch-carrying behavior with owners), long lifespan (10-15 years).","Metabolic bone disease from calcium-poor diet, stress-related self-mutilation, obesity, dental disease."
other-012,Others,Red-Eared Slider Turtle,"Southeastern United States, particularly the Mississippi River basin.",Alert and food-motivated; largely solitary but can recognize caretakers.,Shell/skin care: requires proper UVB lighting and basking area to prevent shell rot and support healthy shedding of scutes.,"0.5-1.1 kg (1-2.5 lb) for adults, varies by shell size.","Long lifespan (20-30+ years), engaging aquatic behavior, relatively low daily interaction needs.","Shell rot, metabolic bone disease, respiratory infections, vitamin A deficiency."
other-013,Others,Russian Tortoise,"Central Asia, including regions of Kazakhstan, Uzbekistan, and Afghanistan.","Curious, active for a tortoise, and generally tolerant of gentle handling.","Shell care: requires UVB lighting, proper substrate for burrowing, and periodic shell inspection for healthy growth rings.",0.4-0.9 kg (14-32 oz) for adults.,"Compact size relative to other tortoises, long lifespan (40-50+ years), hardy and active temperament.","Metabolic bone disease, respiratory infections, shell pyramiding from improper diet/UVB, parasites."
