id,category,breed_name,origin,temperament,coat_care,ideal_weight_guide,key_strengths,potential_health_risks
dog-024,Dogs,Bull Terrier,19 世紀のイギリスでは、スポーツと交友関係のためにブルドッグとテリアの交配から発展しました。,遊び心があり、いたずら好きで、意志が強く、愛情深く、卵型の頭の特徴的な外観を持っています。,毛づくろいは最小限で済み、短くフラットな被毛。毎週のブラッシング。,男女とも 22 ～ 38 kg (50 ～ 85 ポンド)。,強い体格と回復力、遊び心のあるエネルギッシュな性格、独特の外観と忠誠心。,難聴（白毛の色と関係がある）、心臓病、腎臓病、皮膚アレルギー、強迫的な尻尾追い。
dog-025,Dogs,Newfoundland,カナダのニューファンドランドで、水難救助に熟練した漁師の使役犬として飼育されています。,優しく、忍耐強く、そして優しい。子供に対して穏やかな性格のため、「乳母犬」として知られています。,厚くて耐水性のあるダブルコートで、抜け毛が多い。週に2〜3回ブラッシングしてください。,男性: 60-70 kg (130-150 ポンド)。女性: 45 ～ 54 kg (100 ～ 120 ポンド)。,優れた水泳能力と水難救助能力、穏やかな巨人の気質、攻撃性のない強い保護本能。,股関節および肘の形成不全、弁下大動脈狭窄、膨満感、シスチン尿（遺伝性腎結石の状態）。
dog-026,Dogs,Pembroke Welsh Corgi,"1,000年以上前に牛の飼育のために飼育されていたウェールズ。",知的でエネルギッシュ、愛情深く、小柄ながら大胆な性格。,抜け毛が多いミディアムダブルコート。週に2〜3回ブラッシングしてください。,男性: 最大 13.6 kg (30 ポンド)。女性: 最大 11.8 kg (26 ポンド)。,小さなパッケージで優れた群れの本能、高い訓練性、家族生活への適応性。,長い背骨、股関節形成不全、肥満、変性性脊髄症による椎間板疾患。
cat-011,Cats,Norwegian Forest Cat,ノルウェー、スカンジナビアの寒い気候に適応した自然品種。,独立心があり、穏やかで、優れた登山者。孤独と家族との交流の両方を楽しんでいます。,長くて厚い、耐水性のダブルコート。週に2〜3回ブラシをかけてください。春の換毛期にはさらにブラッシングしてください。,オス: 5.5 ～ 9 kg (12 ～ 20 ポンド)。女性: 3.6 ～ 5.5 kg (8 ～ 12 ポンド)。,寒冷地への耐久性、高い登攀機敏性、穏やかで順応性のある気質。,肥大型心筋症、グリコーゲン貯蔵疾患 IV、股関節形成不全。
cat-012,Cats,Devon Rex,イングランド（デボン）、1960年代、自然なカーリーコートの突然変異から。,遊び好きで、いたずら好きで、社交性が高く、犬のように人に懐きます。,短くウェーブのかかった上質な被毛。最小限のブラッシングは必要ですが、被毛が薄いため定期的な皮脂管理が必要です。,男女とも 2.5 ～ 4 kg (6 ～ 9 ポンド)。,抜け毛が少なく、遊び心とインタラクティブな性格、強い人間関係、コンパクトなサイズ。,肥大型心筋症、遺伝性筋症、膝蓋骨脱臼、皮膚過敏症。
cat-013,Cats,Burmese,ミャンマー（ビルマ）は、20世紀にアメリカやイギリスでさらに発展しました。,愛情深く、社交的で、遊び心があり、声が大きいですが、シャムよりも柔らかい声です。,短く光沢のある単層被毛。毎週のブラッシングで輝きを保ちます。,男女とも 3.6 ～ 5.4 kg (8 ～ 12 ポンド)。,人間への愛着が強く、身だしなみの必要性が低く、大人になっても遊び心があります。,糖尿病素因、頭蓋変形（一部の系統）、低カリウム血症、猫口腔顔面痛症候群。
cat-014,Cats,Turkish Angora,トルコ (アンカラ地方)、最も古い自然の猫の品種の 1 つ。,知的で、エネルギッシュで、愛情深い。インタラクティブな遊びと水を楽しみます。,マットな傾向を最小限に抑えた、長くシルキーな単層被毛。週に2回ブラッシングしてください。,男女とも 2.5 ～ 5 kg (5.5 ～ 11 ポンド)。,エレガントで艶のないコート、高い知性、遊び心と社交性。,遺伝性難聴（白衣/青い目に関連）、肥大型心筋症、運動失調（まれ）。
cat-015,Cats,Himalayan,米国/英国、ペルシャとシャムを交配することによって 20 世紀半ばに発展しました。,穏やかで優しく、愛情深く、ペルシャの穏やかさと穏やかなシャムの声質を兼ね備えています。,長くて密な被毛は、つや消しを防ぐために毎日のブラッシングが必要です。定期的な目の周りのクリーニング。,男女とも 3.2 ～ 5.5 kg (7 ～ 12 ポンド)。,穏やかな室内気質、印象的なカラーポイントの外観、愛情深い膝猫の性質。,多発性嚢胞腎、短頭種呼吸の問題、進行性網膜萎縮。
cat-016,Cats,Oriental Shorthair,英国で、シャムの品種改良系統から発展し、さまざまな色や模様が作られました。,非常に声が高く、社交的で、知的で、交流を要求します。,短くて上質な被毛で、抜け毛が最小限に抑えられています。毎週のブラッシング。,男女とも 2.5 ～ 5 kg (6 ～ 11 ポンド)。,高い知性と訓練性、強い人間の絆、低い身だしなみの必要性。,進行性網膜萎縮、アミロイドーシス、歯科疾患、呼吸器過敏症。
cat-017,Cats,American Shorthair,米国、入植者によって持ち込まれた初期のヨーロッパの飼い猫の子孫。,おおらかで順応性があり、適度に独立しています。オールラウンドな家庭猫。,短くて密な被毛。毎週のブラッシング、季節の換毛期にはさらにブラッシングを行ってください。,男女とも 3.2 ～ 6.8 kg (7 ～ 15 ポンド)。,丈夫な体質、手入れの手間がかからない毛づくろい、順応性があり、気質も均一です。,肥大型心筋症、肥満、多発性嚢胞腎（ペルシャ人ほど一般的ではありません）。
cat-018,Cats,Manx,マン島は、自然発生的な遺伝子突然変異により尾がないことで知られる自然品種です。,遊び心があり、忠実で、犬のようで、多くの場合、1 つの家族と強い絆を形成します。,ショートまたはロングコートのバリエーション。毎週のブラッシング、長髪タイプの場合はさらに。,男女とも 3.6 ～ 5.5 kg (8 ～ 12 ポンド)。,強い狩猟本能、忠実な仲間関係、特徴的な尾のないまたは切り尾のある外観。,マンクス症候群（脊髄/脊椎の異常）、関節炎、便秘、腸の問題。
cat-019,Cats,Birman,ミャンマー/フランス、神聖な寺猫の伝説に関連し、フランスで標準化されました。,優しく、愛情深く、穏やか。過度に要求することなく社交的。,艶消し傾向の少ないセミロングのシルキーな被毛。週に2回ブラッシングしてください。,男女とも 3.2 ～ 5.4 kg (7 ～ 12 ポンド)。,艶の少ないセミロングコートで、穏やかな性格で、子供や他のペットとの相性も良好です。,肥大型心筋症、先天性貧毛症（まれ）、腎臓の問題。
cat-020,Cats,Tonkinese,カナダ、シャムとビルマの品種を交配して開発されました。,遊び心があり、社交的で、声が大きく、シャムのエネルギーとビルマの愛情が融合しています。,短くてぴったりと横たわる被毛。毎週のブラッシング。,男女とも 2.5 ～ 5.4 kg (6 ～ 12 ポンド)。,非常にインタラクティブな性格、強い人間関係、適度なメンテナンスの手間がかからない被毛。,進行性網膜萎縮、歯科疾患、呼吸過敏症、アミロイドーシス（まれ）。
cat-021,Cats,Egyptian Mau,エジプトは、自然に生息する最も古い斑点猫の品種の 1 つで、そのイメージは古代エジプトに遡ります。,運動神経が良く、警戒心が強く、忠実で、知らない人に対しては遠慮がちですが、家族に対しては愛情深いです。,短くて密な、自然な斑点のある被毛。毎週のブラッシング。,男女とも 2.5 ～ 5 kg (5.5 ～ 11 ポンド)。,並外れたスピードと敏捷性 (最も速いイエネコの 1 つ)、天然のまだら模様の被毛、馴染みのある人々との強い絆。,肥大型心筋症、膝蓋骨脱臼、麻酔過敏症。
bird-009,Birds,Sun Conure,南アメリカ北東部 (ベネズエラ、ブラジル、ガイアナ)。,遊び心があり、愛情深く、とても騒々しいです。重要な社会的交流が必要です。,羽毛のケア：毎日の霧吹きやシャワーで鮮やかな羽毛を健康に保ち、羽毛の摘み取りを監視します。,100～120g（3.5～4.2オンス）。,鮮やかな色彩、強い社会的絆、遊び心のあるアクロバティックな行動。,ストレスや退屈による羽むしり、オウム病、くちばしの不正咬合、ビタミンA欠乏症。
bird-010,Birds,Eclectus Parrot,ニューギニア、ソロモン諸島、オーストラリア北東部。,穏やかで穏やかで、多くのオウムよりも噛みつきにくい。女性は男性よりも自己主張が強いことがあります。,羽毛のケア: 頻繁に霧吹き/シャワーを浴び、高湿度を好みます。羽毛を損傷する行為を監視します。,380～550g（13～19オンス）。,顕著な性的二形性の色、穏やかな態度、強力な言葉の模倣能力。,つま先たたき/羽振り症候群、羽根むしり、食事の不均衡に対する過敏症、高脂肪食による肥満。
